doi,column,status,source_location,paper_note
https://doi.org/10.1016/j.neuron.2023.04.015,Position bin (cm),checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Place field smooth (cm),checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Trajectory,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Decoding notes,not_applicable,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Reconst. Error (cm),not_reported,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,% Decoded,not_reported,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Spike sorting,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Time bin step (ms),checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Shuffle Method,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Shuffles (#),checked_code,"STAR Methods replay detection states 1000 surrogates; replay_run.py @8461a94 run_all default traj_shuff=1500 (lines 425-427, used at line 633), called by main_loop without override (line 705)",papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Sig. Thresh.,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,% Decoded denom.,not_reported,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1016/j.neuron.2023.04.015,Reconst. Error bin (ms),not_reported,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
https://doi.org/10.1126/science.adi8237,First Author,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Last Author,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Year,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,DOI,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Journal,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Species,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Detection,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Detection Notes,reviewed_context,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,MUA Z-score Thresh. (STD),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,SWR Z-score Thresh. (STD),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Animal Speed (cm/s),not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,MUA smooth (ms),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,SWR smooth (ms),not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Min. Cells (#),not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,SWR electrodes (#),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,SWR Low Band (Hz),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,SWR High Band (Hz),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Min. Duration (ms),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Max Duration (ms),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Combine Events Thresh. (ms),not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Decoding,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Time bin (ms),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Position bin (cm),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Place field smooth (cm),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Trajectory,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Decoding notes,not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Reconst. Error (cm),not_reported,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,% Decoded,not_reported,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Spike sorting,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Time bin step (ms),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Shuffle Method,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Shuffles (#),checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Sig. Thresh.,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,% Decoded denom.,not_reported,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.1126/science.adi8237,Reconst. Error bin (ms),not_reported,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
https://doi.org/10.7554/eLife.79031,First Author,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Last Author,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Year,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,DOI,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Journal,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Species,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Detection,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Detection Notes,reviewed_context,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,MUA Z-score Thresh. (STD),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,SWR Z-score Thresh. (STD),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Animal Speed (cm/s),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,MUA smooth (ms),derived,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,SWR smooth (ms),checked_code,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Min. Cells (#),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,SWR electrodes (#),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,SWR Low Band (Hz),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,SWR High Band (Hz),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Min. Duration (ms),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Max Duration (ms),checked_code,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Combine Events Thresh. (ms),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Decoding,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Time bin (ms),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Position bin (cm),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Place field smooth (cm),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Trajectory,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Decoding notes,reviewed_context,"Tirole release 44ecf42, number_of_significant_replays.m.",papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Reconst. Error (cm),not_reported,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,% Decoded,not_reported,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Spike sorting,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Time bin step (ms),checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Shuffle Method,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Shuffles (#),checked_code,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Sig. Thresh.,checked_code,"Tirole release 44ecf42, number_of_significant_replays.m.",papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,% Decoded denom.,not_reported,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.7554/eLife.79031,Reconst. Error bin (ms),not_reported,Methods; release 44ecf42,papers/06_Tirole_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,First Author,checked_metadata,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Last Author,checked_metadata,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Year,checked_metadata,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,DOI,checked_metadata,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Journal,checked_metadata,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Species,checked_metadata,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Detection,checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Detection Notes,reviewed_context,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,MUA Z-score Thresh. (STD),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,SWR Z-score Thresh. (STD),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Animal Speed (cm/s),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,MUA smooth (ms),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,SWR smooth (ms),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Min. Cells (#),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,SWR electrodes (#),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,SWR Low Band (Hz),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,SWR High Band (Hz),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Min. Duration (ms),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Max Duration (ms),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Combine Events Thresh. (ms),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Decoding,checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Time bin (ms),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Position bin (cm),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Place field smooth (cm),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Trajectory,checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Decoding notes,not_applicable,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Reconst. Error (cm),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,% Decoded,checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Spike sorting,checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Time bin step (ms),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Shuffle Method,checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Shuffles (#),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Sig. Thresh.,checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,% Decoded denom.,checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.cub.2021.10.033,Reconst. Error bin (ms),checked_paper,Author PDF Methods pp. 10-12; Results p. 7,papers/07_Bush_2022.md
https://doi.org/10.1016/j.neuron.2022.03.010,First Author,checked_metadata,Methods pp. 16-18; Publication release,papers/08_Berners-Lee_2022.md
https://doi.org/10.1016/j.neuron.2022.03.010,Last Author,checked_metadata,Methods pp. 16-18; Publication release,papers/08_Berners-Lee_2022.md
https://doi.org/10.1016/j.neuron.2022.03.010,Year,checked_metadata,Methods pp. 16-18; Publication release,papers/08_Berners-Lee_2022.md
https://doi.org/10.1016/j.neuron.2022.03.010,DOI,checked_metadata,Methods pp. 16-18; Publication release,papers/08_Berners-Lee_2022.md
