row,doi,column,value,status,source_location,paper_note
3,https://doi.org/10.1038/s41467-023-43939-z,Decoding notes,Whole-event replay must pass all three shuffle tests at p<0.05; a split half must pass all three at p<0.025. Shuffles are 1000 per method.,reviewed_context,"Huelin Gorriz Methods, PDF p. 12; release b0676a5.",papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,Reconst. Error (cm),Not reported,not_reported,Methods pp. 11-12; code release b0676a5,papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,% Decoded,Not reported,not_reported,Methods pp. 11-12; code release b0676a5,papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,Spike sorting,Sorted,checked_paper,Methods pp. 11-12; code release b0676a5,papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,Time bin step (ms),20,checked_paper,Methods pp. 11-12; code release b0676a5,papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,Shuffle Method,Spike-train circular shift; place-field shift; per-bin circular shift of position,checked_paper,Methods pp. 11-12; code release b0676a5,papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,Shuffles (#),1000,checked_code,"Zenodo 10085294 / dbendor/Nat_Com_Huelin_Gorriz_et_al b0676a5: batch_analysis_folders.m, list_of_parameters.m, process_clusters.m and extract_CSC.m.",papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,Sig. Thresh.,Whole event p<0.05; split half p<0.025 (all three),checked_paper,"Huelin Gorriz Methods, PDF p. 12; release b0676a5.",papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,% Decoded denom.,#N/A,not_reported,Methods pp. 11-12; code release b0676a5,papers/03_HuelinGorriz_2023.md
3,https://doi.org/10.1038/s41467-023-43939-z,Reconst. Error bin (ms),#N/A,not_reported,Methods pp. 11-12; code release b0676a5,papers/03_HuelinGorriz_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,First Author,Harvey,checked_metadata,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Last Author,Fernandez-Ruiz,checked_metadata,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Year,2023,checked_metadata,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,DOI,https://doi.org/10.1016/j.neuron.2023.04.015,checked_metadata,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Journal,Neuron,checked_metadata,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Species,Rats,checked_metadata,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Detection,SWR,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Detection Notes,"SWR / ripple with a simultaneous radiatum sharp wave, detected by neurocode DetectSWR on one pyramidal and one radiatum channel (code; the text describes difference-of-Gaussians ripple power at 4 SD extended to 1 SD, >= 15 ms, and a 2.5 SD, 20-400 ms sharp wave) / sessions without a radiatum channel: FindRipples (code) / replay candidates: ripples >= 80 ms with >= 5 active place cells; events with >50% empty time bins removed / Secondary sessions without radiatum use FindRipples at 100-250 Hz, peak 3 SD, bounds 1 SD, maximum 300 ms. Main numeric fields describe the DetectSWR path; its SD is a local feature scale.",reviewed_context,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,MUA Z-score Thresh. (STD),#N/A,not_applicable,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,SWR Z-score Thresh. (STD),2.5,checked_code,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Animal Speed (cm/s),#N/A,not_applicable,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,MUA smooth (ms),#N/A,not_applicable,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,SWR smooth (ms),#N/A,not_applicable,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Min. Cells (#),5,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,SWR electrodes (#),1,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,SWR Low Band (Hz),80,checked_code,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,SWR High Band (Hz),250,checked_code,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Min. Duration (ms),80,checked_code,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Max Duration (ms),#N/A,not_applicable,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Combine Events Thresh. (ms),#N/A,not_applicable,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Decoding,Bayes,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Time bin (ms),20,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Position bin (cm),3,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Place field smooth (cm),3,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Trajectory,Weighted correlation,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Decoding notes,,not_applicable,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Reconst. Error (cm),Not reported,not_reported,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,% Decoded,Not reported,not_reported,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Spike sorting,Sorted,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Time bin step (ms),20,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Shuffle Method,Per-bin circular shift of the posterior,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Shuffles (#),1000,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Sig. Thresh.,p<0.05,checked_paper,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,% Decoded denom.,#N/A,not_reported,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
4,https://doi.org/10.1016/j.neuron.2023.04.015,Reconst. Error bin (ms),#N/A,not_reported,Methods; replay_run.py and session-processing callers,papers/04_Harvey_2023.md
5,https://doi.org/10.1126/science.adi8237,First Author,Liu,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Last Author,Fernandez-Ruiz,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Year,2023,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,DOI,https://doi.org/10.1126/science.adi8237,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Journal,Science,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Species,Rats,checked_metadata,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Detection,"SWR, MUA",checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Detection Notes,"MUA and SWR
k-means clustering of ripple power
sharp wave detected from radiatum",reviewed_context,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,MUA Z-score Thresh. (STD),2,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,SWR Z-score Thresh. (STD),Adaptive,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Animal Speed (cm/s),#N/A,not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,MUA smooth (ms),10,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,SWR smooth (ms),#N/A,not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Min. Cells (#),#N/A,not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,SWR electrodes (#),1,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,SWR Low Band (Hz),80,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,SWR High Band (Hz),250,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Min. Duration (ms),100,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Max Duration (ms),500,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Combine Events Thresh. (ms),#N/A,not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Decoding,Bayes,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Time bin (ms),20,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Position bin (cm),3,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Place field smooth (cm),3,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Trajectory,Radon transform,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Decoding notes,,not_applicable,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Reconst. Error (cm),Not reported,not_reported,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,% Decoded,Not reported,not_reported,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Spike sorting,Sorted,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Time bin step (ms),20,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Shuffle Method,Per-bin random spatial shift of the reconstruction matrix; cell-ID shuffle,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Shuffles (#),500,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Sig. Thresh.,95th percentile,checked_paper,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,% Decoded denom.,#N/A,not_reported,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
5,https://doi.org/10.1126/science.adi8237,Reconst. Error bin (ms),#N/A,not_reported,Methods; archived neurocode inspected separately,papers/05_Liu_2023.md
6,https://doi.org/10.7554/eLife.79031,First Author,Tirole,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Last Author,Bendor,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Year,2022,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,DOI,https://doi.org/10.7554/eLife.79031,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Journal,eLife,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Species,Rats,checked_metadata,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Detection,"SWR, MUA",checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Detection Notes,"MUA and SWR / MUA burst with ripple-band z >= 3 inside it / Code values: MUA Gaussian SD 10 ms per pass via filtfilt (effective SD about 12.6 ms for the finite kernel); ripple 15 ms moving average; no maximum-duration exclusion. Text instead states 5 ms, 100 ms and 750 ms, respectively. Minimum 100 ms precedes 50 ms merging.",reviewed_context,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,MUA Z-score Thresh. (STD),3,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,SWR Z-score Thresh. (STD),3,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Animal Speed (cm/s),5,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,MUA smooth (ms),10,derived,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,SWR smooth (ms),15,checked_code,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Min. Cells (#),5,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,SWR electrodes (#),1,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,SWR Low Band (Hz),125,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,SWR High Band (Hz),300,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Min. Duration (ms),100,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Max Duration (ms),#N/A,checked_code,Methods; release 44ecf42,papers/06_Tirole_2022.md
6,https://doi.org/10.7554/eLife.79031,Combine Events Thresh. (ms),50,checked_paper,Methods; release 44ecf42,papers/06_Tirole_2022.md
